 > # parameters: {n_params}
type loss  | 0.0001971972 |         61 | 12642.23179936409
ibi loss   | 0.1737375212 |         61 | 12642.231981277466
local_vel_mean loss | 0.3061008209 |         61 | 12642.232139348984
artic loss | 0.0640674272 |         61 | 12642.232291460037
timing_dev loss | 0.1984626785 |         61 | 12642.232441425323
note_vel_diff loss | 0.0973452804 |         61 | 12642.23259305954
train loss | 0.1318856386 |         62 | 12859.403687000275
learning rate | 0.0010000000 |         62 | 12859.404192209244
type loss  | 0.0001683489 |         62 | 12859.404418230057
ibi loss   | 0.1655624336 |         62 | 12859.404588460922
local_vel_mean loss | 0.3063334776 |         62 | 12859.40474653244
artic loss | 0.0588022868 |         62 | 12859.40489435196
timing_dev loss | 0.1675053542 |         62 | 12859.405037879944
note_vel_diff loss | 0.0929419326 |         62 | 12859.405177354813
train loss | 0.1164665871 |         63 | 13074.723003387451
learning rate | 0.0010000000 |         63 | 13074.72337603569
type loss  | 0.0001276857 |         63 | 13074.723498821259
ibi loss   | 0.1508186998 |         63 | 13074.723581314087
local_vel_mean loss | 0.2915270333 |         63 | 13074.723651885986
artic loss | 0.0512047748 |         63 | 13074.723718881607
timing_dev loss | 0.1258708373 |         63 | 13074.723784208298
note_vel_diff loss | 0.0792504889 |         63 | 13074.723947286606
train loss | 0.1141680923 |         64 | 13291.030410766602
learning rate | 0.0010000000 |         64 | 13291.030972242355
type loss  | 0.0001122466 |         64 | 13291.031260967255
ibi loss   | 0.1607510549 |         64 | 13291.03144979477
local_vel_mean loss | 0.2878669573 |         64 | 13291.031766653061
artic loss | 0.0475151516 |         64 | 13291.032017707825
timing_dev loss | 0.1133950040 |         64 | 13291.03219461441
note_vel_diff loss | 0.0753681390 |         64 | 13291.032357931137
